postNum,pageNum,pageID,medication,text

2,1,forumstopic65669-paroxetine,paxil_seroxat,"Hello, there is an old saying, nothing ventured nothing gained.  If you have been off of it awhile all your resistance to the medication may be gone and it will be like starting it anew!  I have been told this by numberous doctors, that indeed it doesnt take *that* long for an old AD to completely exit your system, if its been four months you should be good to go to restart paroxetine again.  If for some reason it doesnt work like it did the first couple of times around, then there are of course alternate medications to try taking, but I think your best bet (but its the doctors call of course) is that you try and see if the paxil will work again for you, expecially since its all out of your system now.  You should not still be having any effects from the paxil (or paroxetine) and thus I dont think yoiu can blame the medication for any ill effects, instead its probably do to the depression. Good Luck and best wishes, always talk to your doctor about things like this of course."

3,1,forumstopic65669-paroxetine,paxil_seroxat,Thankyou BetterOff you logic and advice has helped me a lot.

4,1,forumstopic65669-paroxetine,paxil_seroxat,I have personal experiences with going off of a medication and starting it up again and it was effective.  So perhaps paxil will work for you as well.  I agree with Betteroff that your resistance to this medication may have gone and may be like starting a new med.  Best wishes with it. I agree with your pharmacist in reference to brand names and generics only because of my personal experience with both.  I think that the biggest difference would be how manufacturers make the med but the ingredients are basically the same I believe.  My body accepts either so generics save me lots of money. Lindahurt

5,1,forumstopic65669-paroxetine,paxil_seroxat,"Thanks for your input lindahurt. I guess I am a little hesitant starting up again after getting it out of my system. But hey why suffer, I really think I need the support of this med, the doctor gave me the green light to go ahead so I am going to pick a day and give it another shot. I need my motovation back for all the things I used to enjoy doing."

6,1,forumstopic65669-paroxetine,paxil_seroxat,Hi Just wondering how you have gone starying up on this med again as I am considering the same?? Bernie

1,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"I feel somewhat better, slightly more relaxed and sociable. The side effects are unfortunate though. I have muscle tremors and nausea. Also, it takes me about an hour to come...which is really annoying. My doctor never mentioned any of the sexual side effects. Anyways, this has been my experience with paxil...generally good, with a few random downsides."

2,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"Have you reached out to your doc to discuss the side effects? If the muscle tremors and nausea are bad, I would recommend doing so."

3,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,The side effects aren't too bad. The positives definitely outweigh the negatives so far.

4,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,That's good to hear then.

5,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"Well, I had my prescription filled on Paxil but nervous about starting.  My doctor definately did warn me about the sexual side effects, but that is not my chief worry. I see Insomina is one of the top side effects (D***it).  THAT is what I am worried about.  Hate to get into the lack of ""sleep = depressed; depression = lack of sleep"" cycle again :verysad3:"

6,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,It might be a good idea to take some over the counter Melatonin. My doctor said it wouldn't interfere with Paxil. Melatonin works really well for putting me to sleep.

7,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,I am glad you are having positive effects with Paxil. Just remember to taper off really slowly if you decide to go off it! I can't stress that enough!!!

8,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"Yeah, that's what everyone keep telling me lol. I've heard some pretty awful things about people who quit paxil cold turkey..."

9,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,Thanks for the advise!

10,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"No problem. But I would suggest, though, that you talk to your doctor before taking melatonin. It's over-the-counter, but still it's best to be on the safe side."

11,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"He did say it was OK.  It helped me get and stay asleep until 3 am, then my sleep was restless got progressively worse from 3 to 7.  But that is an improvement from the night before where I just woke up at 3 am and couldn't sleep AT ALL."

12,1,forumstopic68655-a-month-on-paxil,paxil_seroxat,"I was on Paxil for 14 yrs and NEVER had touble sleeping whilst on it, but then I was never an insomniac to begin with. Yake 1/4-1/2 25mg of a serequol to get into a sleep pattern is what I'd ask your Dr about, it relaxes you, isn't addictive like other sleeping meds because it really isn't  a sleeping med pre se- had them when I had really bad anxiety/PND with my 3rd child, they were a lifesaver!"

1,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Hi everyone, I started Paxil over five weeks ago for depression and social anxiety.  My doctor stressed that it may take a while to work and that I should stick with it; however, five weeks later, my depression seems worse than it ever has been.  The interesting thing is that I felt a sudden lifting of my mood at around the two week mark.  This near euphoric feeling lasted for exactly one day.  Following this, my depression felt lighter for a few days.  But ever since, my depression has been worsening.  The only side effect that I experienced with this medication was some fatigue during the first couple of weeks.  I thought this left me, but perhaps it has returned?  The reason I need an antidepressant is because of fatigue and lethargy from my depression.  So it does me no good if fatigue is a side effect of the medication.  Anyway, this is my first time taking an AD, and I'm just wondering if my experience with Paxil is normal?  Is there still a chance that it may work?  I'm going to give it another couple of weeks, but if I don't notice any improvement, I will call my doctor."

2,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"I want to encourage you to hang in there and give it more time to kick in.  It can take an AD up to 8 weeks to experience the full benefits of the medication.  It may also be that you need an increase in dosage because doctors will start you out at a low dosage and then increase it, so discuss that with your doctor.  If your fatique persists then you might want to consider another.  Meds effect us differently and not everyone may experience the same side effects. I am on Wellbutrin which is very stimulating.  This AD works better for me. Lindahurt"

3,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Thanks for the encouragement Lindahurt.  My situation did not improve over the past two weeks, so I called my doctor today.  He is increasing the dose to 40mg.  If I don't notice a difference in a few weeks, then we will try something else.  My doctor also suggested that I take the Paxil in the evening to limit the effect of fatigue.  He wants to be certain that Paxil is ineffective for me before trying something else.  Hopefully, I'll find some relief soon."

4,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,Sounds like you have a good doctor.  Close monitoring is important in determining if a medication is working for you.  Hope its suitable for you. Linadahurt

5,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Hey everyone, Just thought I would post an update about my experience with Paxil for others to read.  After nearly three months on Paxil, and a dosage increase to 40mg for the last month, I have finally turned the corner with my depression.  I feel better than I have in a long time.  Paxil isn't a ""happy pill"", but it does lift the weight of depression so that I can experience happy moments.  It's effect on my anxiety has been incredible, and I am much calmer and less sensitive to rejection than I was before Paxil.  The side effects have reduced to a little sleepiness, sleep disturbances, and teeth clenching, all of which are minor.  I remember when I first visited my doctor, he told me that I should feel 5-10% better in 6 weeks, 50% better in 3 months, and a ""new man"" in 6 months.  I was tempted to give up on Paxil when I still didn't feel better after a month, but I'm glad my doctor encouraged me to keep pressing on.  I say all of this to encourage those who are considering giving up on SSRIs.  While it may turn out that the medication isn't for you, you might also just need to give it more time.  It's hard to do, but I'm glad I stuck with Paxil past the typical 4-6 week evaluation period that many people recommend.  Thanks for such a great discussion board!"

6,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,Good that you're recovering!

7,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,Its always good when a medication is working for you.  Hopefully all the side effects will eventually subside. Lindahurt

8,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"THIS is encouraging.  Funny, my DR started by saying he was going to put me on an ""old"" AD - so I was thinking he was going to say ""Prozac"".  Funny, that he suggested Paxil, since I don't consider it ""old"".  Old is relative I guess."

9,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Hi, I don't know if anyone still reads this thread.  I've been on Paxil 5 weeks for Anxiety (and now unfortunately depression).  I'm feeling really frustrated - like funkybud I started feeling better for all of 2 days at the 2 week mark (20mg).  Pdoc moved me up to 30mg for 2 more weeks, and now I'm completing my 1st week at 40mg (5 weeks total), and not feeling any better - if anything my stomach is more upset than before... I don't want to give up hope, but I'm feeling very discouraged.  I spent 7 years on Paxil when if first came out and it worked great, then 10 years on Effexor which also worked great until about 6 months ago. I really don't want to want to rely too heavily on xanax just to get by, but it seems to be the only thing that works. Does anyone have any insight or ideas?"

10,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Finding the right medication is a trial and error process of which can be quite distressing to for most of us.  It may be that this med isn't for you, bu continue to meet regularly with your doctor for monitor your mood and hopefully withing the next weeks you will see improvement.  Only time will tell whether it will work for you.  I wish the best for you.  Just give it a little more time, and if the side effects become too bothersome, let your doctor know as a change may be necessary. Lindahurt"

11,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Thanks Linda.  As always, its nice to know none of us are alone.  I'll stick with the 40mg of Paxil for a few more weeks and see where I land.  My concern is that I've heard (and this may not be true) that Paxil is the best for Anxiety, and that all the other SSRI's or SNRI's are weaker - which in my mind means that if Paxil doesn't work, nothing will. I can't go there with my thinking because giving up is not an option, but I'm still scared. :)"

12,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"I find that not to be true in my opinion.  I have been told by my psychiatrist that Celexa is used to treat anxiety as well as depression.  I take Celexa to help decrease my anxiety and its working great.  My mom has been taking it for years as the sole antidepressant to combat her anxiety.  Lol, she used to be a nervous reck. Lindahurt"

13,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Linda.  You are sweet.  Thanks for the reassurance. I've had anxiety issues since I was 5 years old - I never knew what they were until I became an adult, and I still don't know why.  Just my lot to bear I guess.  The new part for me this time around has been the depression.  I know that anxiety and depression go hand in hand, but I've never had depression affect me like this before. We can empathize with those folks that feel hopeless and helpless.  I just need a ray or two of hope to grab on too. I'm scared silly about getting dependent on benzo's - but with a wife and 3 kids to support, I have to keep performing at my job, so hopefully I can sort this out sooner rather than later.  Patience on SSRI's is tough...and 5 weeks feels long to me, but I'll give it a few more. :)"

14,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Can you explain to me the part where Effexor worked great for 10 yrs, and Paxil for 7 and then they stop working as this is what I have found re Paxil after 14 yrs on them. Have since tried Pristiq, and last 3 weeks Lexapro and og my God they suck so very badly especially, the later one- for me anyway. Now after only 5mths off Aropax, new psych is putting me back on Aropax, but will be at a higher dose of 60mgs (after a couple of weeks). This drug was my life saviour and it totally changed my life around 14 yrs ago, and worked very well for 10 of those at least, with lessening effect for the next 3 yrs, I got depressed, not so much anxiety, just a lull that could be low at times where all interest in stuff was gone and I just wanted more sellp whenever I could get it. On Lexapro my anxiety was sky high to the point I seriously contemplated suicide, something I had NEVER done before but I was at my last straw/wits end so to speak. I can not remmeber back to my when I 1st started taking Aropax so can't say how long it took to kick in and I do not remember any side effects, I just remember a new me, a me I'd dreampt of for years. Hang in there a bit longer, until 8-12 weeks, if still no go then time for a change. It is trial and error I am affraid. If you did okay on Effexor maybe Pristiq would be ok for you, or Cymbalta as they are on the same line of drugs. Who knows. It is hard to mangae it all though I know"

15,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"Hi Aussiemum.  Paxil worked great for me for 7 years...maybe it would have longer, but I made the change because I was feeling good, and the sexual side effect was too much (its tough to be a guy sometimes).  Effexor still gave me some problems, but not like Paxil. I wonder what causes these type of medicines to quit working?  You don't realize how much you need them until they quit working.  I'll hang in there for a few more weeks and then go from there...I think Lexapro was going to be my next choice to try, but I don't know after hearing your story! Take care."

16,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,Side-effects may disappear after being on the med for a few weeks. Give it some more time. I wish you the best of luck with your Paxil!

17,1,forumstopic65794-5-weeks-on-paxil,paxil_seroxat,"It is not true that all the SSRI's and SNRI's are weaker than Paxil. Paxil did nothing for me, but citalopram is great for my anxiety and helps my mood a little. Meds affect us differently so it is impossible to say which one will work for you. But I'm sure that you will find one that works for you like Paxil did."

1,1,forumstopic70532-paroxetine-ssri-induced-lack-of-motivation,paxil_seroxat,"im sorry i didnt know where to post this exactly.  i have started up on paroxetine again 40mg and it helps with depression  and sa symptoms once more thank goodness. only i noticed when it wore  off, during the time it wore off and experienced withdrawal symptoms  until the time i started back up on it were actually the best ever. i  was really motivated, more craving for social interaction not more  talkative really but i felt like me. i was more witty and was more into  looking for jobs, meeting people etc. wanting to be around people etc. but now once again i feel blunt, and motivation is hard i believe its  caused by the ssri. i really like how it helps me to function but was  wondering if there was anything i could try that would be most likely to  not stop the paroxetine from working so effectively and also help with  motivation i think its related to dopamine. i mean i can function like  this, but its not me at my best if you know what i mean and wasnt sure  what might help. its just i cant function without the paroxetine as sa  was so bad just sweated excessively without talking to anyone just in a  shop etc."

2,1,forumstopic70532-paroxetine-ssri-induced-lack-of-motivation,paxil_seroxat,i mean i felt like a nicer more caring person too when medication wore off but then as levels of drug declined further from my system i got to point where couldnt function at all. and this state am in now is like a compromise/intermediate stage between the two. quite annoying.

3,1,forumstopic70532-paroxetine-ssri-induced-lack-of-motivation,paxil_seroxat,"Since we're not professionals, we can't advise you about what other med to take. Talk with your pdoc about adding another med. Many of us are on combos thatg work better than just one med. Sheepwoman"

4,1,forumstopic70532-paroxetine-ssri-induced-lack-of-motivation,paxil_seroxat,"Yes, we're not a doctors but meds like mirtazapine (5-ht2c antagonist - it's agonism make amotivation effect from SSRI) it's good med to combine with SSRI...."

1,1,forumstopic70805-how-do-you-know-when-youve-given-it-an-honest-effort-and-its-time-to-try-something-new,paxil_seroxat,"Without getting into back story I've had anxiety and depression my whole life (GAD, social anxiety).  Once I figured out what it was, I went on Paxil 20mg for 7 years, sexual side effects were too much, so I switched to Effexor for 10 years.  Effexor stopped working about a year ago.  I tried Cymbalta (worthless), and now back on Paxil and Remeron. I started at 20mg for 2 weeks, then moved up to 30mg for 2 weeks, then 40mg for 2 weeks, and I'm now starting my second week at 60mg.  Compared to Cymbalta, I've had a small amount of relief, but not really much.  Definitely no great improvement in quality of life. When is enough enough?  I want to give the Paxil a chance, but if its time to try some other med., then I need to do so. Thanks."

2,1,forumstopic70805-how-do-you-know-when-youve-given-it-an-honest-effort-and-its-time-to-try-something-new,paxil_seroxat,"Your doctor can best answer this question for you, but since you have started 60mgs, give it at least another week, and if there is no significant change, consult with your doctor.  He may have to try something else. Its a trial and error process finding another med or combo that will work.  I have had several changes myself but am now on a combo that is working for me.  Its no fun though.  I hope this works out for you. Lindahurt"

1,1,forumstopic70732-trying-name-brank-paxil,paxil_seroxat,"I'm starting name brand Paxil starting on Thursday morning. I have literally tried every SSRI and SNRI, including Viibryd. None have worked. So two name-brand meds, Viibryd and Lexapro didn't work. Now time for name-brand Paxil. The pills actually say Paxil on them. I hope they work. I'm literally disabled and nothing seems to help. I'm unable to take mood stabilizers and anti-psychotics for various health reasons. I'm stuck with anti-depressants. I've tried Anafranil as well with no luck. No doc will try the MAOIs because of my suicide attempts and being on MAOIs would make self-harm attempts easy just by eating the wrong things or taking the wrong OTC meds.I really hope Paxil works. Should I feel emotionally numb if Paxil does work? Thanks!"

2,1,forumstopic70732-trying-name-brank-paxil,paxil_seroxat,"I hope Paxil works for you too.  Its good to have the name brand but I find that generics work just as well, in case you decide you like to save some money.  Don't get discourage because there are so many meds on the market. Lindahurt"

3,1,forumstopic70732-trying-name-brank-paxil,paxil_seroxat,Thanks! :)

1,1,forumstopic70837-paxil-and-brain-zaps,paxil_seroxat,I'm taking Name-Brand Paxil and I'm getting brain zaps WHILE TAKING the med ON TIME everyday. What the heck is going on!? I paid good money for trying name-brand Paxil and I'm getting brain zaps. Anyone else have had this problem on Paxil and/or another anti-depressant? Thanks! :)

2,1,forumstopic70837-paxil-and-brain-zaps,paxil_seroxat,This is ridiculous. I'm just going to stop taking this med now. I'm tired up putting up with the brain zaps and no answers from doctors.

3,1,forumstopic70837-paxil-and-brain-zaps,paxil_seroxat,"There are start up side effects with all ADs and they vary.  No everyone experience the same side effects because our bodies reacts differently to meds.  As your body adjusts to the medication most side effects will subside over time, so you have to hang in there.  If the side effects become unbearable let your doctor know. Lindahurt"

4,1,forumstopic70837-paxil-and-brain-zaps,paxil_seroxat,"I can hardly stand these brain zaps and the ""what if"" thoughts of what if the zaps become permanent are too much for me. I've stopped cold turkey and the zaps are gone. I'm done with meds. I've tried every SSRI, SNRI, and one tri-cyclic. I can't take mood stabilizers and/or anti-psychotics due to health problems. Meds are useless for me. None of them did a thing."

5,1,forumstopic70837-paxil-and-brain-zaps,paxil_seroxat,"I understand that brain zaps can be very disheartening. I suffered horribly while withdrawing from Paxil. One thing that helped me was fish oil. You can also talk to your doctor about taking a weak benzo, or try st johns wart until they pass. AND THEY WILL PASS! I promise. I had the same horrible thoughts when I was suffering from brain zaps. Please don't give up!"

1,1,forumstopic71393-how-long,paxil_seroxat,I've been on Paxil for 30 days on 20 mg dose and now about 10 days on 30 mg dose.  Is 30 mg a high enough dose and have I been on this long enough to make a judgement it won't work for me - as I don't notice any positive change yet?

2,1,forumstopic71393-how-long,paxil_seroxat,"If you haven't notice any signs of improvement you might ask your doctor about increasing the dosage.  Meds effect us differently and some people need higher dosages to get the therapuetic effect they are looking for.  Also, keep in mind that is can take up to 8 weeks for it to reach that state. Lindahurt"

1,1,forumstopic72408-half-dose-twice-in-a-day,paxil_seroxat,I was originally prescribed 20mg of paxil by my np. I have stepped myself down to 10mg because I feel like 20 was too much. Today I'm getting those dreaded brain zaps. Is it ok to take another 10mg now even though I took 10mg a few hours ago?

2,1,forumstopic72408-half-dose-twice-in-a-day,paxil_seroxat,"Hi there. I'm not currently on Paxil but it helped me for years.  I don't think 20mg is a very high dose, but everyone's different.  I'm not sure why you're worried about taking another 10 mg when you were taking 20 before?  How many days have you been on 10mg? I would suggest calling your doctor or pharmacist to confirm if it's been more than a day since you reduced the dose. Cheers, Lauryn"

1,1,forumstopic71788-questions-from-first-time-paroxetine-user-simple-qs-i-promise-p,paxil_seroxat,"Hi. So. Basically: newbie here. I've suffered from depression/anxiety disorder/ocd/paranoia/social phobia etc (I'm sure you've all heard the list before :P) for my entire life, or as long as I can remember, due to childhood abuse issues and I've pretty much resisted being put on medication for it because I just didn't like the idea of taking tablets and... well, I don't know why, truthfully. I've tried therapy etc and none of that is working, so today my doctor finally convinced me to ""give it a try"" because it's severely affecting any attempt I make at passing this damned university course, and ten minutes later I have a 30 day supply of 20mg Paroxetine tablets in my hands. I have a few questions that I didn't really feel comfortable asking my doctor. I trust her and everything, but some things are just easier to do online, with people who actually take the med. First of all: how scary are these side affects I'm hearing things about. Increased depression, thoughts of suicide, insomnia - I have these things already! I don't want them to get worse. What is your experience with these SAs? Also: does anyone know why my doctor prescribed me this and not Citalopram? I have friends who take Citalopram, and apparently the doctor told them that Citalopram is the commonly prescribed antidepressant for young people in the UK; is there any particular reason why my doc gave me Paroxetine instead? I am probably over reacting, but... :O I probably should have asked my doctor, but it's only just occured to me. Also, : can I chop the tablets in half? They're pretty big (for me, I mean, I'm really bad with pills) and it'd be a whole lot easier if I could. I've read on the pamphlet that some people take half doses, so I'm guessing I can, but I just wanted to check, really. I hope I haven't broken any forum rules or anything, I just basically wanted to check the whole chopping-the-pill-in-half thing :) Thanks in advance!"

2,1,forumstopic71788-questions-from-first-time-paroxetine-user-simple-qs-i-promise-p,paxil_seroxat,"There are many ADs on the market.  Why your doctor chose paroxetine is a question we can't answer for you.  When doctors prescribe ADs you take many factors into account....current health, other diagnoses, anxiety, etc. so you would need to speak with her for an explanation. We can't tell you whether to cut your pill.  Many meds can and some should not.  You can ask your pharmacist if you don't want to ask your doctor.  Also check and see if the pamplet says anything abour cutting the pill.  Hope this med works for you. Lindahurt"

3,1,forumstopic71788-questions-from-first-time-paroxetine-user-simple-qs-i-promise-p,paxil_seroxat,"Paroxitine user for many years.  Side effects for me were not bad at all.  Dry mouth, maybe a bit of rls, and lower libido.  All went away except libido.  Trying to counter act that with Wellbutrin.  Don't worry about the side effects.  They do go away  in most cases it seems.  It is noted if you have increased thoughts of suicide, to contact your doc ASAP.  (you can't just stop taking this ad, you need to ween off). I also resisted drugs at one time,  I hated the thought of taking something every day...what is wrong with me I'd think.  But after therapy sessions on many occasions and countless books,  I gave in.  Paxil just works so good for my anxiety.  Removes it almost entirely. You were probably given Paroxitine due to your social anxiety, OCD, gad symptoms along with depression.  From my research it is the best one for the anxiety.  Works for me as I have said.  That is my guess.  As for splitting them, do they have a score mark?  I have always been able to cut my Paroxitine, but they are kinda small....you must be really bad with pills :-). Verify with the pharmacist.  And take with lots of water.  And don't tilt your head back when trying to swallow it (I used to do that and was always scared of pills).  Do you tilt your head back when you swallow food?...when you tilt back, it closes the throat more making it harder to swallow....that is how it was explained to me by my grandmother.  Also, don't mess with your doses or decide to take a half dose here and there. It is of zero benefit.  They are scored to ween off the drug.  Try and take it at the same time every day.  I used to take it at night, now inthe morning and I don't notice any difference, but it may make a difference to you.  Hope it works for you as well as it does for me!"

1,1,forumstopic72351-paxil-jitteryness-and-anxiety,paxil_seroxat,"Has anyone experienced jitteryness and anxiety with Paxil? I seem to notice it about an hour after I take it. I'm taking 10mg right now and have been on it for a couple of weeks. Is this just a side effect that will go away in time, or is it not working for me? I'm also wondering if I'm addicted to the Xanax I was prescribed and maybe that's what's causing it. I've been taking 1 or 2 .5mg a day since the same time I started Paxil. I would ask my nurse practitioner (the person who prescribed it) but I honestly don't think he knows enough about these drugs, and I can't afford a psychiatrist. Thanks for any incite you might have"

2,1,forumstopic72351-paxil-jitteryness-and-anxiety,paxil_seroxat,"Hi there - in case you haven't found your answer yet, I too experience jitteryness with this AD and am also taking 10mg a day (as the side effects of 20mg straight off are too much for me). This is my third time on this AD and have experienced it everytime (although some people do not suffer with this at all).  The first time I was prescribed it I found changing the time I took my AD tablet from morning to evening really helped a lot. I now only experience the jitteryness for the first few hours of the day and stretching my body in a yoga type fashion has helped, along with having a shower. You may find it subsides soon but if it doesn't, speak to your doctor."

3,1,forumstopic72351-paxil-jitteryness-and-anxiety,paxil_seroxat,I think I'm going to switch. It's been 3 weeks and I just feel weird all the time. Like today I felt restless and relaxed at the same time and almost like I'm in a dream state. I feel like im going crazy

4,1,forumstopic72351-paxil-jitteryness-and-anxiety,paxil_seroxat,"I'd like to say stick with it for another couple of weeks, but I know how unbearable it can be and how long each day/week can feel when you're experiencing awful SE's. Yesterday marked 7 days on 10mg and my anxiety has increased since last night. I'll post some of the side effects I've been experiencing to see if you notice any comparison or similarities"

5,1,forumstopic72351-paxil-jitteryness-and-anxiety,paxil_seroxat,"I take my AD in the evening after dinner and am still only taking 10mg per day at the moment. Here is a list of the SE's I initially experience with Paroxetine (this time around anyway after 2 or 3 days on 5mg and 7 days on 10mg) - it's quite exhaustive: I've found a couple of things that help me concentrate and relax - this website (what a great resource and support), jigsaws and puzzle books."

1,1,forumstopic58508-really-worried-possible-side-effect,paxil_seroxat,"I'm going to this as basically as I can and fill in more information later: I took Paxil for a short time and stopped it after a few months (started about 10 months ago ended 7 months - stopped cold). I have more recently started noticing I'm suffering a serious amount of hair loss (the hair loss has been ongoing for some time - and is not in either sides of my family history). Now given I know I stopped it cold, and that these drugs do cause hair loss, is there anyone else who went through something similar? If so did anything make the hair grow back or was it permanent? Any information about this or experiences you have had would be helpful. I'm about to try another anti-depression drug but really wanted to know if the paxil and going cold turkey with it might have affected it or what before I really get to much of the other in my system. Some further information for those who want it: there has been no loss of hair at all on one half of my family and the other side has some thinning but not to the 40s at the earliest (I am 22). As far as I can tell I had some complete hair loss in some areas (typical) and my hair is going thin in the typical places for men - but really thin, one hand run through my hair pulls 5+ hairs anywhere. The only effect I had noticed at the time with the Paxil was it was making me gains huge amounts of weight in the range of 5lbs or so per week. Given this I stopped cold turkey to prevent anymore gain (I started out at 125lbs and end close toward 176-180lbs) in a few months. Aside from the Paxil change I've had no other major lifestyle changes, added no drugs to my regimen, no smoking no drinking . Again, I'm just freaking out cause I'm pretty much going bald really quickly - at this rate it looks like I'd be bald by year's end. So any information, help, or just you went through and how you dealt with it. Feel free to ask further questions or pm. Oh, I'm also going to see a doctor this week for blood tests and whatnot and hopefully will have some answers then so free to **** me a pm later this week if you wanted to know how it went. Thanks."

2,1,forumstopic58508-really-worried-possible-side-effect,paxil_seroxat,"Hello questionsabound, I really can't give you an answer about paxil causing hair loss.  I haven't heard anyone talk about Paxil causing hair lost after long term use.  I have had some hair lost and suspect it may be one of my meds.  Lol, I'm on five so I don't know for sure if a med is the cause.  The men and women in my family have thick hair and mine is still thick but thin in some areas so I wear my hair in a ponytail all the time.  You might need to see a hair specialist and get it checked out or consult further with your psychiatrist. Lindahurt"

1,1,forumstopic59873-altternativesadditionscombinations,paxil_seroxat,"I have been on paxil and wellbutrin for 7 years. . Fpr the last 7 seven years my life has been awesome!!!!!! On a recent trip to the ER I was given compazine for a bad headache, that's an antipsychotic, totally disturbed my entire equilibrium. My moods, thoughts, emotions, everything is off balance and has been since the event 3 months ago. I've added klnonopin for the anxiety and that's helped but the moodness, depression, obsessive thoughts are still bothering me. A 10mg increase in the Paxil didn't work so I was dropped back down from 40 to 30mg. I've also added Omega 3 fish pills, fiber pills for my digestive system, B6, B12, Folic acid supplements as well but thus far nothing has cracked. I really don't want to deal with the hell of Paxil withdrawl but it's obvious that the mood stabilizers, being antipsychotics, could do more damage than good, especially for me. So what's my option, wait it out? let my body rebound from the bad experience at the ER with the hell drug that is Compazine or try and maybe drop the wellbutrin and add another AD with the paxil or something else."

2,1,forumstopic59873-altternativesadditionscombinations,paxil_seroxat,"Hello, I am not a doctor or anything *but* I consider myself fairly knowledgeable about AD's and a former Paxil user myself and now *back on paxil again* so here is my suggestion on what I think is happening.  I think you may have paxil poop-out.  This is a suggestion only but often (happens alot) your body can develope a resistance to paxil and it stops working for you.  This can happen on any AD.  I got like 10 to 12 years out of paxil myself before it gave out on me.  I slowly sunk back into anxiety, panick attacks and depression.  Even upping my dosage (same as you went from 30mg to 40mg) didnt help.  So I had to switch. Not finding a good alternative myself as I proved allergic to a number of the other AD's out there, eventually after a 10 month hiatus from paxil, I went back on it and its working great again!!!  My pdoc explained that once your brain and the mylar coating on your brain nerves becomes saturated with paxil (takes along time) that it can stop working,  but after a period of time your body totally depletes itself of paxil and then you can start up with it again.  So I did and its working for me again! I say all this as perhaps you have developed the resistance to paxil and need to try another AD.  I can only suggest what may have happened, but I hope this information helps you. Good Luck and best wishes.."

3,1,forumstopic59873-altternativesadditionscombinations,paxil_seroxat,"Thank you for your input. It is greatly appreciated. As I'm to understand it, I would have to go off Paxil for some time and then get back on. I hear what you're saying and it kind of makes sense. My problem would be the coming off the PAXIL and the hell I'd have to go through not to mention the fact that if a new (temporary) AD didn't work I'd be staring at years of suffering before I could return to Paxil for it to have an affect. To be quite honest, that scares the absolute hell out of me. Did any of the other ADs at least improve your symptoms or offer you some relief, because to be honest I don't know if my body can suffer like this for ""years"" before it gets relief. It would take a huge amount from my body to fight and my mind would be exhausted. I'd be nervous of my mental state if I had to fight for a long period of time. Could my will last? Could my body last the onslaught? Thanks again for your input. Always appreciated."

1,1,forumstopic58861-paxil-weight-issues,paxil_seroxat,"I have gained 30 pounds in 3 months on this medication. I know, whoa is me... blah blah blah sob story... Everyone has heard this before. I just want to know if I stop taking Paxil, will I be able to lose?  I don't expect fat to fall off of me.  Of course I will have to eat a healthy diet and get exercise on a regular basis. I feel like I have to pick being depressed and overweight or being depressed and able to fit back into my wardrobe. Words for me?"

2,1,forumstopic58861-paxil-weight-issues,paxil_seroxat,Hi mygirlchandler Weight gain is an unfortunate side effect of AD's. You would be able to lose weight with a proper diet and exercise schedule. Trace

3,1,forumstopic58861-paxil-weight-issues,paxil_seroxat,"The following is my opinion only. I am fat. Now the question is would I rather be fat or depressed. I have chosen to work on my depression first, that will make loosing wieght possable later through self confidence and self worth. What if I never loose the weight? At least I will have the tools to accept me for the way I am. Now I need a smoke. Bye. Bigd"

4,1,forumstopic58861-paxil-weight-issues,paxil_seroxat,"Well bigd847, I think they both are important but do work on the depression if you can't focus on both at the same time.  Who know that when you feel up to it you just might want work on the weight loss in a thelath way.  Either way I wish you great success. Lindahurt"

