medication,pageID,pageNum,postNum,text

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,1,Please Let me know your experience how long it takes to work please anyone respond my doc is prescribing it now

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,2,"I have been on 40mg of Viibryd for over a year. I don't recall how long it took to take effect. While I am still quite depressed it has helped me more than anything else. In fact, the few times I have forgotten to take it in the morning have cause me to become extremely depressed in the evening. I do take maprotoline with it. I know a lot of people have had weird side effects. I don't, but if I miss a dose I have some super crazy withdrawal strangeness."

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,3,Anyone else have success with viibryd  please let me know

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,4,"I've done very well with Viibryd.  I started on 40mg/day and went to 80mg.  It has a fairly short half-life, so I split it 40mg each morning and night.  I find that if I miss a day, I start to feel withdrawl symptoms i.e anxiousness, aggitation, skin crawling, and my negative obsessive thoughts start up.  If I take it, I start to feel better within about 45 minutes.  I've found it to be very side-effect free. I was originally on Zoloft, and it made me feel numb.  Recently, I've added 15mg of Buspar, because the Viibryd didn't help with my GAD.  The combination has worked very well for me.  The big problem with Viibryd is that the insurance covers very little of it, and it's very expensive."

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,5,"I started on Viibryd and Wellbutrin Dec 2 - so about 3+ weeks.  This is the best combo I've had found in my 30 years of depression and combo meds from every SSRI and MAOI available.  I was on Cymbalta - it stopped working.  Years ago, I had tried Wellbutrin and it seemed to work, but I broke out in hives.  I tried  Wellbutrin another time hoping hives would not appear - and they did.  After researching on this forum, I found a post by a member who said she/he combined Wellbutrin with an antihistamine (Zyrtec, Claritan) and eliminated the onset of hives.  She/he loaded up her system with antihistamines a week before starting Wellbutrin, then continued with the antihistamines when starting Wellbutrin. The MD gave me the trial prescription for Viibryd. After researching on this forum, I called my MD and asked specifically for Wellbutrin.  I loaded up for a week on Claritan and Zyrtec. Then, I added Wellbutrin to the mix.  It's been 2 weeks - no hives. I am feeling better.  I was suicidal, and spent my life in bed for years before this combo.  Unfortunately, I don't know which one is providing the lift - the Wellbutrin or the Viibryd since I started both at about the same time.  I had terrible side effects from Viibryd the first two weeks; however, I currently have zero (as is none) side effects from Viibryd at this point.  After researching comments on Viibryd on this forum, I was a day away from stopping Viibryd -- but, for some reason kept going, and did not discontinue.  Hence, the side effects disappeared completely and I think Viibryd is helping.  I have no side effects from Wellbutrin. The lesson here is ""take how you feel into your own hands...do your research...read these forums...and decide what YOU think might help YOU - and ask you MD for the scripts.  That is exactly what I did.  I had found a post by someone who said she finally found the perfect combo for her - it was Viibryd, Wellbutrin, Nuvigil (which I also have now and take), and Vyvanse.  I asked my DR for a script for all of these and started taking Dec 2.  I feel 75% better.  After years on SSRIs - it seems to me that my need is for the dopamine and other transmitters/inhibitors/uptake - that are in the combo of Viibryd and Wellbutrin.  Vyvanse wakes me up.  Nuvigil eliminates my need to sleep my life away and helps me concentrate. Now - I WAS feeling much much better until I found out that unemployment benefits were being cut off Dec 28  because it wasn't included in the 2014 budget.  This put me into a panic and I am filled with fear and anxiety - but ""this"" is situational.  I take Xanax for anxiety and sleep meds also.  I may apply for disability; I haven't been able to find a job, but then again, for the last 9 months since I became unemployed, I literally lay in bed 24x7.  I am now, up, on my computer, and actively looking.  It's a tough go - I am 57 and a singe parent of a teen.  I may have to go back to school for a certification in healthcare because it seems that is the only market sector hiring ""older"" workers.    I'll keep you posted.  Thanks for reading.  Hope this helps someone."

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,6,"Hi there. I've been on 40 mg of Viibryd for about three months now in conjunction with a stimulant (36 mg Concerta, 10 mg Ritalin) and I honestly feel great. I think the stimulant is doing more of the work though... I was on Wellbutrin for about 18 months and while it did work for a while the efficacy eventually decreased. My doc then gave me a sample of Viibryd. The only problems I have with it are the withdrawal effects if I miss a dose. It's blatantly obvious since I get brain zaps, auditory hallucinations, and I stay in bed all day. Good luck with it! I hope it's a medication that works for you :)"

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,7,I've been on a switch from Zoloft to Viibryd as part of my career as a SSRI/SNRI lab rat with fatigue issues. Dr wanted to see if it was 'activating' for me. It seems to be - when I'm able to be up and around it isn't for a longer time and I crash as hard but I feel zippier when I'm up. I also found myself getting teary over a sad movie which was nice. I've felt emotionally encased lately. I get a little vertigo and my appetite is up. My weight isn't but I've stalled out in my diet 20 lb too soon. Overall seems reasonable - not sure what the insurance co will say when the sample runs out. Also feel overheated but this might be thyroid-due for a check. Probably too early to know for sure if I like it.

viibryd_vilazodone,forumstopic96514-does-anyone-use-vibryd,1,8,"Definitely go for disability. I procrastinated (from being too tired,d'uh) and used a law firm. They not only don't collect if you don't get benefits, they do almost all the work. Their fees are govt mandated and capped. Being over 50 helps"

viibryd_vilazodone,forumstopic99172-viibryd-and-lexapro,1,1,"My psych has me taking lexapro, viibryd, and buspar together. This seems like a lot of meds to me. When I look them up it seems like they are all about the same. Is anyone else taking these meds together? Sometimes I think I need to get a second opinion. I've been dealing with depression/anxiety off and on for eight years. 75% of the time I feel pretty good and I can handle life but the other 25% of the time I can't get a handle on things. Any advice would be awesome."

viibryd_vilazodone,forumstopic99172-viibryd-and-lexapro,1,2,"I was on Lexapro and my doctor put me on Viibryd instead. I thought they were one or the other; not because of any danger, but like you said, I thought they treated the same thing. I would get a second opinion, especially since you're questioning it."

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,1,"Title says it all. Pdoc has mentioned trying it as an add on to my plethora of other meds of the day.  He said that he thinks that Forest Labs does their homework and comes out with sometimes good, unique products.  (I tend to doubt that, since all they did to extend the life of Celexa was to remove a molecule and re-patent it as Lexapro). He also said that its mechanism of action is sort of like taking a ""typical""  SSRI and adding the mechanism of action of BuSpar.  If that's the case, I really don't want to go anywhere NEAR Viibryd.  BuSpar has got to be the most worthless, nasty SE drug I have ever ingested.  A FIVE mg dose nearly had me going to the hospital it made me feel so bad---I was SOOOO glad when it wore off.  I seem to be EXTREMELY hypersensitive to drugs that either antagonize/agonize the 5HT1a receptor complex, which all of the SSRI's AND BuSpar do to some extent or another. Anyway, hoping to hear from you guys that are like me and cannot tolerate ANY of the SSRI/SNRI's and have decided to try Viibryd anyway.  Any luck?  Any different? THANKS!"

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,2,"Hi Ferdy. I know there are a few posters here who have experience with Viibryd. There are several threads in this forum about it. Maybe there would be some good info for you there - and hopefully people will share their experiences with it here. I haven't tried it. I have taken several SSRI/SNRIs and do not have a good track record with them. I actually wanted to post and say in regards to your comment about Buspar - TOTALLY agree. I know there are people who like it and have done well on it, but it was absolutely the worst for me. I had CRAZY SE, felt absolutely horrible and physically yucky on it. It's supposed to be really mild too, which is the strange thing - and I don't typically have bad SE from meds either."

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,3,"Thanks SW! That is EXACTLY how I felt when I took that one dose of BuSpar.  It looks like we have a lot in common with our experiences. I think it is so strange that many people can take almost any of the SSRI's and get along fine, while I just feel like crap on them.  As you can see, the ONLY AD that I have been able to tolerate is Remeron, which DOESN'T hit directly on the 5-HT1 receptors, but has a totally unique mechanism of action (SSNRI, which I'm sure you know).  Another observation that I've made over the years is that people that are tolerant to the ""standard"" SSRI's are usually INTOLERANT to the side effects of Remeron (the sedation, carb craving, etc. etc.) which abates with time and higher doses.  Strange drug, but it worked for me for a few years and has now sort of pooped out for my anxiety disorders (for which it never really worked that well anyway) and depression..  It still gives me a good nights sleep, though, so I will continue taking it for that reason alone.  Have you tried Remeron? But, as you can see in my sig line, that the pdoc has me on a trial of Seroquel as an adjunct add-on to try to get my anxiety under control so I can leave my house (disabling agoraphobia), but I'm not too crazy about taking an AAP long term.  Strangely,  (but I suppose not surprising in my case), the SQ XR is more stimulating than calming or sedating so its not doing a whole lot for my anxiety or sleeping.  Hence, I'm pretty well running out of options---so, I'm trying to get the feedback of SSRI intolerants like me (and you, I presume) of a possible trial for Viibryd.  I really don't want to trial it, just to suffer another frustrating failure, and go through the pain (for the millionth time it seems) of stopping ANOTHER antidepressant."

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,4,"Hi, I don"

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,5,"Ok , for me Viibryd was the magic bullet with a catch . I will explain . I tolerate most ssri's very well . Lexapro worked very well for a long time  and then didn't work at all . I bugged my doc about Viibryd . She finally gave in to me and I took it for a few days and it kicked in .  She started me too high at 20 mg . I began to not sleep . We cut back to ten and the sleep returned but the med didn't work for me at ten  . I returned to 15 and it worked but then I couldn't sleep . I never felt better except I had to quit because of insomnia . The doc I had didn't try very hard to help me . We tried one sleep med . Restoril which is for short term sleep issues . It didn't work . I would love to try it again if I could overcome the sleep issues ."

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,6,Maybe try a diff doc thats more helpful. Sent from my iPhone using Tapatalk

viibryd_vilazodone,forumstopic69411-to-those-who-are-intolerant-to-other-ssris-and-have-tried-viibryd,1,7,I've tried just about every med out there..most recently Buspar. It as well as the others have increased my anxiety.i was reading side effects of V. Curious if I should be concerned w/ increased anxiety

viibryd_vilazodone,forumstopic100647-tried-viibryd-first-time-last-night-need-input-please,1,1,"I have tried a variety of medications 2 years ago- i stopped medication in late 2011.  Went back to my doc a week ago, got a RX for viibryd, waited for the precert , and got the medication yesterday. I took it with a big dinner. I felt a hazy fog all over my head, i could not watch tv or sit still, everything was slow. I kept bugging my H to let me go outside at 11pm - he would not given that i was under new medications and he didnt feel it was safe. I could not stop touching my face, twirling my hair, moving my leg, moving my hand, my level of internal unrest was beyond anything i ever felt. I was given ativan to take just in case i got a lot of anxiety with viibryd . I ended up taking 3 ativan within an hour to calm down a bit and go to bed. i dont know if i want to take it again today, i have never had side effects from any of the other ADs i tried (except cymbalta but i stopped that and it was mild side effects) I can not reach my doctor to ask for input and this is not an emergency- or is it? should i call the emergency number?  I just dont know what to do ? try again or drop it. I also lack a lot of comfort with this drug due to how new it is and i read/ research a lot of clinical trials for my graduate studies, the trials they have published are so small. I dont kow what to do , just get something else and forget this viibryd? or give it a few more days? sorry my post is so long"

viibryd_vilazodone,forumstopic100647-tried-viibryd-first-time-last-night-need-input-please,1,2,"its interesting that you would need the ativan for the anxiety bit as viibryd is supposed to have Buspar like anti anxiety effects. When i first started taking viibryd i did not feel that way and im not sure what the restless symptoms would be called, but you should definitely call your doctor as i didnt have this symptoms when i started mine."

viibryd_vilazodone,forumstopic100647-tried-viibryd-first-time-last-night-need-input-please,1,3,"I did call my doctor the following day, she told me to split it in half, take half in morning with ativan andhalf in evening with ativa. This removed my weird side effects and turned me into a zombie. I would go to bed after dinner, go lay down for 5 min, and just sleep for the next 18 hours. I fell asleep in the car parked outside waiting to pick up my child from school the following day. So i stopped taking this. Also, i noticed muscle pains and aches. I am now back on low dose prozac.... i hate this part, the trial and error part. I dont evne like prozac  . it worked for my mood many years ago but it has horrible sexual side effects i can not deal with."

viibryd_vilazodone,forumstopic69237-viibryd-as-a-single-ssri-buspirone-medication,1,1,"To keep it short -  I am currently on 300 mg Venlafaxine XR (Effexor) & 300 mg Buproprion XL (Wellbutrin).  In the past I have been on Buspirone several times, and I have been up to the max daily dosage of 60 mg for some periods of time. I believe it has had some benefit on GAD & Libido, but due to some recent changes in my medication regimen, I had the buspirone replaced with Nuvigil. Anyhow, the Effexor is by far the most potent medication for me, and I have been on it for almost exactly 1 year. Initially for the first 6 or so months the AD was notably most effective at ******* the depression and social anxiety that I have had. However, more recently I have noticed that the Effexor has been moderately less effective in reducing my anxiety, and mildly less effective in reducing my depression. That being said, the medication still works...but it weakens my libido and makes me sweat on the face & neck more than I would typically feel comfortable with. Tomorrow I am visiting my pdoc and am going to bring up the possibility of switching the effexor with Viibryd. I've thought about this newer medication as it has SSRI function properties and serotonin antagonism (correct me if i'm a bit off on the specifics). But, from what I've read the Viibryd is basically a combo of taking a traditional AD along with the anxiolytic Buspirone. If this is in someway similar to the case, then would you guys think that my mentioning of this medication is a valid consideration when visiting my pdoc ? Also, can anyone relate to how Viibryd is for generalized anxiety or social anxiety ?  Maybe in comparison to Effexor, for those who have tried both ? Social anxiety or anxiety in general isn't mentioned in the prescribing guide for Viibryd, but knowing the mechanics of its function, I would think it has some anti-anxiety affects ? Thoughts Appreciated."

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,1,"I am looking for support. I have been experieincing a long streak of major depression and have not been receiving any relief from Cymbalta, Ambiify (have been off of awhile), Vyanese (stimulant). I am also being treated for anxiety with Klonopin. My mind often spins and runs in circles when I become anxious and things seems to become meaningless and I become very scared. My sleep schedule is completely off schedule and has been for about 3 weeks now) and often look to sleep to escape the restless mind and movement I feel. My mind feels like it runs in circles with no way out which is very scarey. I do know the Klonopin helps to settle the mind but then I feel so empty inside and do not feel anything. I find it difficult to just relax. Today, my doctor had decided to take me off of the Vyanense and slowly take me off of the Cymbalta as well and begin me on the newer anti-depressant, Viibryd. Needless to say, I am scared of the change yet, feel I am running out of answers. My days are spent home alone since I am on disability due to both medical and my depressive symptoms and lack of work. Can anyone share their hopefully positive experiences of Viibryd and how it has helped their anxiety and depressive symptoms. Has their been any relief in clearer thinking as well? And what can be expected in coming off the Cymbalta and going on the Viibryd? Please help....thank you...also looking for friends to be of support to one another."

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,2,"Let us know how it goes.  Also,  how is tapering off Cymbalta going? Have you and your doc come up with a tapering schedule?  Have read/heard that it's not good to quit a SNRI cold turkey, so just wondering."

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,3,"Hi Xande, Thanks for your concern. Today is the first night I have begun the gradual taper of Cymbalta. Yesterday, I was on 90 mg. at nighttime and tonight (and for 1 week) I go to 60 mg. at bedtime. The following week, I go to 30 mg. at bedtime. I too have read bits and pieces out there that it is not good to go off Cymbalta too rapidly. Not certain what to expect with the new med Viibryd. I start that gradually next week and progress up to a 40 mg dose in 4 weeks. Tonight once again I am not sleeping real well. Bummer ! Hope things are lookinh up for you Xande ! Mike"

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,4,"So will you be starting Vibryd, while still being on Cymbalta?  Also, did you ever experience bad side effects on Cymbalta or withdrawal symptoms if you missed a day? Just wondering, I'm doing alright on Lexapro right now, but had previously thought about switching to a SNRI so just wondering. Also, what did you think of the Vyvanse? I'm currently on adderall IR and am satisfied with it, just like hearing experiences on other similar meds. Just wondering, I'm doing alright on Lexapro right now, but had previously thought about switching to a SNRI so just wondering. BTW, if you want to see reviews on Vibryd, you can probably due a search on this forum and google."

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,5,"Hi Xande, Yes, I will still be tapering off of Cymbalta while starting Viibyrd. As far as bad side effects or withdrawal effects, no I have never found myself in such a change as I am now. I do know everything seems to be a struggle. I originally started the Cymbalta for back pain and as an anti-depressant. It idid not seem to do much for the back pain. As for the Vyvanse, at first I did notice the effect of it as a stimulant and it did help me focus. But that soon went away and then I found myself unable to sleep. Now that I have just gotten off of it, I am hoping a normal sleep schedule will return. It did seem at times to only rev up my anxiety and restlessness. I found it annoying at times especially in just rying to sleep. Some take it as early as 7 a.m. so that it is out of the system early enough so not to affect sleep. Despite taking klonopin and a sleep aid, it still seemed to kepp me up and my head spinning for a long time into the night - finally falling asleep at around 3:30 a.m.. And yes, I have read some of the comments on Viibryd. I was hoping to hear some better things. Have to wait and see I guess. Mike"

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,6,"I am in the exact same boat; I was on cymbalta at 120 mg/day for a couple of years and feeling sort of empty and as if I am removed from my life...also, still have major clinical depression ongoing but am functioning...waiting to see if this was situational because I had sick family members and all sorts of trauma going on...so my Dr decided that maybe I should come off cymbalta and try the vibryd. He cut me to  90 cymbalta while starting on 10 of vibryd. I have been on tiny doses of provigil, and  found that it was too jittery on all that, so cut some provigil...I lowered cymbalta more and upped the vibryd to the 20 and when I got to the 40 part of the starter pack, I found it was very speedy and crazy-making.  I am terribly sensitive to all meds and the only one that I have been able to tolerate in normal doses is the cymbalta. Cymbalta raises BP and i have chronic low BP, so that is one reason why it was good for me. anything on top of that such as welbutrin or prozac makes me sluggish and jittery at the same time, so there was no helper drug that would work. I went off of cymbalta last june, on my own, for some reasons too compicated to go into now (but not medical)...back onto prozac (where I started)...and I found it very hard to get off of the cymbalta (though effexor was more difficult previously) The cymbalta withdrawal can cause headaches and nausea...its best to go slow. I have always overlapped....and the prozac alone left me so depressed that I was weeping at everything. anyway, its hard to give advice because these things are so individual to each person's chemical makeup. Im ok on the vibryd but cant seem to get above 20. I tried to add another 10 yesterday and woke with the worst migraine Ive ever had....am having some high BP and some palpitations. Im still on 30 of  cymbalta and will be off of that in 5 more days. I am sticking on the 20 of vibryd for now but will raise it up 10 when I drop the cymbalta. I found the headache to be so bad that I had to take 5 mg valium...its been a long time since I had such a severe headache. this is endless...and as much as I really need these meds to function and stay alive, Id sort of like to try something non med, like electric shock therapy. Ive been on just about everything, and I dont see that there is any hope of a normal or a cure out there... I have found some happiness here and  in what I do day to day, and I am hanging on, with teens to care for and  many animals...I have a good life and feel happy at times. But I am fighting this thing and the meds seem to drag me through it all...sometimes I feel literally pulled up and out...which beats just laying n bed or ending up in the hospitalized. I have a teen who has been hospitalized 3 times and tried to hurt himself last spring, opening up a whole set of hard work for both of us ....and he seems much better while I just tread water and maintain. anyway, the vibryd is nothing so special yet, but I will have to report back. It does seem now that if I can get on the vibryd that I could drop a bit of the provigil because the Vibryd is definitely a stimulant I do think Ill need some klonapin to sleep because the Vibryd has me getting up very very early."

viibryd_vilazodone,forumstopic69179-my-doctor-is-switching-me-from-cymbalta-to-viibryd,1,7,"Hi Cocosandy, Glad to hear from you and you are talking about it. I read your story and have a bit of an understanding  of where you are coming from as well. As mentioned, I am right now at 60 mg of Cymbalta (down from 90 mg) feeling very dull and empty thru and thru. Next Tuesday I will start the starter pack of Viibryd as I continue coming off the Cymbalta. I am not familiar with Provigil. It sounds as if it could be a stimulant? And now your comments about you finding Viibryd having a stimulant effect have me concerned since , as mentioned, I have had such a messed up sleeping schedule being unable to sleep - so I do not need more of that. That's where the Klonopin came in.  Right now, I just feel like walking around feeling very empty or I want to sleep to escape the terrible feeling inside. Not fun, which I am sure you can relate too. Interesting of your comment on Cymbalta and it rasing blood pressure. No one told me that one and jusy recently went on BP medication for the first time given my readings were so high. Just another pill to take ! Yuck ! : ) I, too, as having major clinical depression with situational issues - disabilities - as well am very tired of medications myself also. Doctor has mentioned about ECT but I went thru that many years ago and not real fond of the idea. I am concerned given all the talk of Viibryd, that I am not hearing more positive. So on one hand, I look forward to starting it on Tuesday and in another way, my expectations are not too high. Glad to hear that you are finding some glimpses of happiness. I still cry alot and/or otherwise feel real empty. Sometimes the crying helps but it all soon comes back. Sorry to hear of your one teen but also glad to hear that your children and pets are helping along the way. We have a few rescue animals - no children. Stay in touch Cocosandy and I am saying a prayer for you ! Mike"

viibryd_vilazodone,forumstopic69772-goodbye-paroxetine-hello-viibryd,1,1,"I'm new to DF and wanted to share my Paxil/ Paroxetine story. After moving with my husband away from my hometown for the first time in my mid-20's, I slid into a deep depression. I felt nothing and cried nearly constantly. I felt like I was losing my mind. After a few weeks of this getting continually worse, I contacted a non-profit counseling center and set up an appointment. My counselor immediately started me on generic Paxil CR and I met with her twice a week for a month. I felt a huge change after only a couple of weeks on the Paxil and, paired with coping skills I learned from her, I soon came out of the depression entirely. I continued to meet with her every couple of weeks for the two years we were there. When we moved several states away, I was up to a 37.5 mg Paxil CR daily dose. Soon after the move, I started to feel signs of depression again. I met with a new doctor (family doctor, not psych.), who doubled my Paxil dosage. That helped for a while, though I believe it mostly just dulled my senses. My depression has grown steadily worse to the point that I had my doctor refer me to a Psych for medication management. The Psych said he wouldn't recommend any dosage of Paxil CR over 50 mg and tapered me down. I'm now back to 37.5 mg/day and moving down. Today is my first day weaning onto Viibryd and I hope it will help. For me, Paxil worked well for three years or so. During that time, I did experience weight gain (50+ lbs -- which is partially attributable to my change from waiting tables to a desk job) and a serious dip in libido. I hope to see some improvement of both of these, in addition to fixing my depression, with Viibryd. I'll post about my transitional experiences here and on the ""Other AD"" board. Thanks for reading my story."

viibryd_vilazodone,forumstopic69773-paxil-to-viibryd,1,1,"After 4 years of Paxil CR, it's totally pooped out and my doctor is weaning me off Paxil and onto Viibryd. I'll be taking the 37.5mg Paxil CR (generic) this month while I step onto Viibryd (with the sample pack -- 10mg week 1; 20mg week 2; 40mg...). I'll post here about how it's going. What are your experiences with Viibryd? Reference my post on the Paxil boards for my med history:"

viibryd_vilazodone,forumstopic70207-viibryd-and-lyrica,1,1,"So I've tried EVERY SSRI, SNRI, and one Tri-Cyclic anti-depressant and no luck at all. I also tried mood stabilizers and atypical-anti-psychotics with no luck. I am now on Viibryd and Lyrica, first day for both. I'm already feeling calmer. I think the Lyrica is working wonders for my anxiety!"

viibryd_vilazodone,forumstopic70207-viibryd-and-lyrica,1,2,I have been taking Lyrica 8 weeks for Anxiety it does help! Well better than anything else I have tried! Glad you are feeling better I found that it took about 2week 2 help im taking 300mg a day

viibryd_vilazodone,forumstopic70460-from-viibryd-new-ad,1,1,

viibryd_vilazodone,forumstopic68697-viibryd-vilazodone,1,1,"Anyone know anything about this?  I was just given a prescription for Viibryd after unsuccessfully being on Prozac for several months.  While Prozac has worked for me in the past, this latest bout with it proved to be worthless, as the severity of my depression has dramatically increased within the last month, and I've been having panic attacks again.  I was assuming that when I spoke to my doctor about the panic attacks that he would've at least prescribed me some sort of anti-anxiety medication.  I was given Viibryd instead, and I haven't really been able to find much information about it.  I'm picking up the script today, as the pharmacy was out of stock when I dropped it off the other day.  Any and all information would be great.  Thanks!"

viibryd_vilazodone,forumstopic68697-viibryd-vilazodone,1,2,This is a new med that was recently approved by the FDA in the USA for Major Depressive Disorder (MDD). Viibryd is an SSRI with some of the same properties as Buspar (an anti-anxiety drug) and may be prescribed off-label for anxiety. It's even possible that the FDA could approve Viibryd in the future for anxiety treatment. Give it a try and see how it goes. Doctors often prescribe drugs for off-label reasons. Everyone reacts differently to meds and if this one doesn't work for you there are many more you can try. Good luck! :)

viibryd_vilazodone,forumstopic68697-viibryd-vilazodone,1,3,"My doctor just switched me from Pristiq (it only made matters worse) and he changed me from Vistiril to Xanax 1 mg., added Viibyrd sample pack and Left me on Trazadone.  He has me taking the Zoloft in the am, the Vanax 3 times a day, the Viibyrd at night and the Trazodone before bed.  I just started this new regime yesterday I feel lethargic and very dopey and disoriented.  I don't dare drive until these symptoms subside.  Will they?  I'd like to do regular errands but am afraid to drive.  Does anyone have any suggestions or personal experiences?  Thanks!"

viibryd_vilazodone,forumstopic68697-viibryd-vilazodone,1,4,"I have been on Viibryd for 3 months now and it has been a major disappointment. I belived in the hype and thought that this could be the medication that gave me the help that i hoped for after several medications and several years. The side effects just became worse with no help for the depression. The G.I. problems (sever pain, diarrhia and weight loss) just became unbarable. I finially gave up and stopped the Viibryd. It has been such a disappointment that I have given up thinking that any meds might help me at this point. So much for the bs that the drug companies have been feeding us."

viibryd_vilazodone,forumstopic68697-viibryd-vilazodone,1,5,Wow! Xanax 1mg three times a day? No wonder you are lethargic! That seems like a pretty stout dose to me but maybe I am out of the loop.

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,1,"Well, I read all your posts about Viibryd.  Is it all bad?  I am so scared to take it....My doc gave me the sample pack, I want to try it, but I am a teacher and if going to the bathroom is an issue, I probably can't take it!  I CANNOT just up and leave my classroom to go to the bathroom.   We teachers have to make appointments for the restroom.  GEEZ!  How bad are we talking?  Is it spontaneous or do you have some sort of warning. I am so tired of feeling down...Prozac does nothing for me anymore....I also take Concerta 54 which gives me good energy, I just think it's not addressing my depression.  Let me know your thoughts!  I'm kinda hacked because the doctor (general practitioner) said it has been around ahwile...well, sounds to me like it's only been out 8 MONTHS.  That's not ""awhile"" to me."

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,2,Been on Viibryd 5 days and I am scared to fart. It already seems to be helping but not sure the stomach issues are worth it. Goin to give it until Tuesday and talk to doctor about it.

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,3,"Just when i thought the Viibryd might be working. Today I dont think so.  I have been on it for 16 days now.  I am so sick of taking every antidepressant under the sun with no luck.  I dont know how long i can keep doing this. I have pretty much ruined my relationship with my fiaince, becuase of my obsessing and jealousy, and ever changing moods.  I hate living like this!"

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,4,"Hey hope Vibryd works out for you guys. Just an FYI, but it seems there are several threads on Viibryd so you might want to do a search for others' experiences.  I believe there's also a thread on the second page of this forum."

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,5,"Hi, I am almost finished with the two packs with which the doctor handed to me that consisted of the 40 mg doses, and I feel much much better now.  After coming off of the Zoloft, and then starting the Viibryd, I feel like I must have been on one of those old 60's hippie LSD movies.  Ha-ha!!!   What an experience that was.   But now that I am on the other side of it, I am glad to see the extra energy that I have, and now am able to speak again.  The Zoloft caused me to sit back and just look around at everyone, like I had no brains.  Now, when someone is running over me, I tell them how I feel. I think anyone who is feeling sluggish and just wants to sleep to get away from life, needs to try this drug.  Unless they have health issues.  I am so glad that I have tried Viibryd up to this point.  I do not want to go back to Zoloft, as I had gained weight, from sitting all the time, and I want to get back to my old self.  Let's pray that Viibryd will turn everyone around. Manycows"

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,6,"Tried Viibryd for about 6 weeks, I am highly sensitive to all SSRI's/SNRI's so I was only taking 15.  Was taking for anxiety/panic that peaked a year ago.   It didn't feel well in the stomach and generally had this ""rough"" feeling in the body.  Had small crisis situation last week, and totally panic'd, so back to Lexapro trying w/100mg wellbutrin.  Really wanted it to work, but was not to be."

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,7,"I'm a new Viibryd person! Wow. that sounds weird. Nothing much has worked for me, except for an MAOI, and the SEs were intolerable and then it stopped working. I'm on day 5 on the new viibryd as well as 5mg of abilify and adderall. Abilify is my ""go to"" med, as it is fast acting and keeps the worst of the depressive symptoms away. Adderall helps with energy and for weight loss (due to various meds this past year, I've gained between 20-30 lbs). Apart from major GI issues, I'm doing ok emotionally. It takes a few weeks to ramp up, so we'll see. The Emsam I had been taking and the abilify I'm still taking both gave me the worst constipation ever. And bloating and swelling and gas that made me embarrassed - when I was by myself. So I've been off Emsam for about 3 weeks and am on day 5 of viibryd. From day one of viibryd to day two, my loose jeans got super tight. Felt like I had gaing 5-10 lbs overnight. Gas/bloating was so painful. And NOTHING has helped. From otc meds to vitamins to activated charcoal to homeopathic remedies - nothing. There is a tea that helps a little - it has stuff like mint, chamomile, anise in it - but it is highly impractical. Anyway here I am on day 5 and the gas has lessened, as has the constipation. I'm still bloated and my jeans are still tight. I can say from what I've read of other peoples' experiences is that yes, everyone is different, but the GI symptoms seem to come on fast and early and than go away. I am waiting for that day because emotionally, I think this med has a lot of potential for me. Perhaps you could start the viibryd over a long weekend? Best of luck to you!"

viibryd_vilazodone,forumstopic69924-viibryd-anyone,1,8,

